,color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,director_count,actor_1_count,actor_2_count,actor_3_count,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,genres_count,main_keyword,main_keyword_count
3610,Color,56.0,104.0,61.0,451.0,974.0,1346503.0,3024,2430,0.0,22.0,English,China,PG-13,6000000.0,2011.0,595.0,6.1,2.35,0,5,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,car hitting pedestrian,1.0
3611,Color,36.0,97.0,781.0,90.0,596.0,117560.0,2330,1081,0.0,29.0,English,USA,R,6000000.0,2006.0,206.0,6.2,1.85,224,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,church,12.0
3612,Color,47.0,107.0,11.0,419.0,773.0,54606.0,1940,2440,0.0,34.0,English,UK,PG-13,6000000.0,2001.0,766.0,6.2,2.35,30,4,4,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,escape,13.0
3613,Color,38.0,117.0,160.0,898.0,11000.0,25517500.0,6454,15604,2.0,44.0,English,USA,PG,7840000.0,1977.0,949.0,7.4,1.85,733,5,13,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1930s,14.0
3614,Color,26.0,85.0,0.0,499.0,11000.0,36497.0,7367,14599,0.0,37.0,English,USA,R,6000000.0,2008.0,826.0,4.7,1.85,850,1,20,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,barefoot,1.0
3615, Black and White,47.0,152.0,194.0,0.0,103.0,23807.0,2143,105,0.0,29.0,English,USA,Unrated,20000000.0,2006.0,2.0,8.3,2.35,570,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,abortion,5.0
3616,Color,68.0,85.0,9.0,407.0,861.0,25517500.0,38273,2200,1.0,133.0,English,USA,R,6000000.0,2003.0,618.0,7.2,1.85,0,1,3,5,6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,convenience store,2.0
3617,Color,19.0,76.0,17.0,259.0,636.0,25517500.0,2989,2152,1.0,38.0,English,USA,R,8600000.0,1994.0,472.0,5.8,2.35,176,1,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,cockney accent,1.0
3618,Color,39.0,87.0,2.0,99.0,592.0,25517500.0,2050,1227,1.0,17.0,English,USA,R,20000000.0,2009.0,521.0,5.9,1.85,275,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,dead body,2.0
3619,Color,162.0,95.0,24.0,874.0,16000.0,65804.0,32512,27575,1.0,86.0,English,USA,R,12000000.0,2012.0,10000.0,6.3,2.35,0,3,5,8,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,police officer,2.0
3620,Color,37.0,101.0,24.0,130.0,933.0,25517500.0,1696,1940,2.0,19.0,English,Canada,PG,6000000.0,2009.0,767.0,7.2,2.35,1000,2,5,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,island,3.0
3621,Color,26.0,90.0,58.0,787.0,848.0,25517500.0,10196,3469,1.0,39.0,English,USA,R,6000000.0,2011.0,816.0,5.4,1.85,0,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,die hard scenario,5.0
3622,Color,10.0,240.0,49.0,334.0,805.0,25517500.0,10388,2563,1.0,50.0,English,UK,R,20000000.0,2009.0,432.0,8.2,1.78,0,0,4,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,friendship,16.0
3623,Color,179.0,89.0,0.0,15.0,391.0,25517500.0,60522,477,0.0,228.0,English,Canada,R,5952000.0,1983.0,20.0,7.3,1.85,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,4.0,cyberpunk,1.0
3624,Color,88.0,111.0,82.0,269.0,809.0,3895664.0,34383,1858,0.0,149.0,French,France,R,5300000.0,2002.0,447.0,7.3,1.85,0,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,apartment,26.0
3625,Color,43.0,86.0,4.0,444.0,11000.0,20200.0,6797,12772,1.0,21.0,English,USA,PG-13,6000000.0,2014.0,485.0,5.8,2.35,0,1,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,musician,1.0
3626,Color,136.0,115.0,58.0,400.0,33000.0,31874869.0,43575,34605,0.0,302.0,English,USA,R,50000000.0,2002.0,455.0,6.1,1.85,0,3,17,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,disposing of a dead body,2.0
3627,Color,111.0,103.0,12.0,19.0,163.0,542860.0,9230,219,1.0,37.0,Dutch,Netherlands,R,4000000.0,2008.0,20.0,7.1,2.35,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,horse,4.0
3628,Color,13.0,90.0,139.0,1000.0,2000.0,25517500.0,6741,6569,0.0,11.0,English,USA,R,6000000.0,2012.0,2000.0,6.5,2.35,0,1,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,black panties,2.0
3629, Black and White,64.0,133.0,287.0,28.0,343.0,25517500.0,10119,502,0.0,124.0,English,France,Unrated,6700000.0,1964.0,94.0,7.9,1.66,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,art,8.0
3630,Color,6.0,88.0,0.0,57.0,978.0,15059.0,748,1443,2.0,8.0,English,USA,PG-13,20000000.0,2012.0,323.0,5.4,2.35,543,1,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,angkor wat,1.0
3631,Color,112.0,111.0,64.0,380.0,778.0,11905519.0,30210,2205,0.0,214.0,Thai,Thailand,R,200000000.0,2005.0,635.0,7.1,1.85,0,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,die hard scenario,5.0
3632,Color,12.0,94.0,0.0,136.0,722.0,69582.0,867,1477,2.0,21.0,English,UK,R,20000000.0,1998.0,338.0,6.4,1.85,109,1,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,class conflict,1.0
3633,Color,15.0,25.0,49.0,220.0,229.0,25517500.0,55987,1239,0.0,42.0,English,UK,TV-14,20000000.0,2009.0,223.0,8.4,16.0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,black comedy,11.0
3634,Color,161.0,112.0,98.0,397.0,883.0,32541719.0,89806,2201,0.0,438.0,English,UK,PG-13,3500159.0,2002.0,528.0,6.7,1.85,0,3,4,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0,hinduism,1.0
3635,Color,68.0,141.0,407.0,501.0,688.0,3064356.0,3433,2584,6.0,81.0,English,USA,PG-13,5600000.0,2002.0,659.0,6.9,1.85,160,4,3,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,african american,26.0
3636,Color,25.0,95.0,17.0,255.0,592.0,7009668.0,8707,2000,6.0,36.0,English,USA,PG-13,5600000.0,2006.0,378.0,2.1,1.85,244,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,african american,26.0
3637,Color,23.0,141.0,2.0,61.0,634.0,352684.0,4633,1065,1.0,31.0,Hindi,India,Not Rated,20000000.0,2012.0,284.0,4.3,2.35,365,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,car crash,3.0
3638,Color,222.0,85.0,57.0,6.0,37.0,27024.0,55597,73,0.0,148.0,Spanish,Spain,R,5600000.0,2009.0,9.0,6.6,1.85,4000,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,apartment,26.0
3639,Color,9.0,105.0,12.0,10.0,25.0,531806.0,548,72,9.0,6.0,English,USA,PG,20000000.0,2010.0,11.0,3.4,2.35,277,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,dance,13.0
3640,Color,119.0,129.0,131.0,417.0,1000.0,159600000.0,175607,2387,0.0,252.0,English,USA,PG,5500000.0,1973.0,559.0,8.3,1.85,0,2,4,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,con,4.0
3641,Color,90.0,125.0,46.0,249.0,368.0,58800000.0,40511,1651,0.0,213.0,English,UK,PG,5500000.0,1981.0,303.0,7.2,1.85,0,2,2,2,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,athlete,4.0
3642,Color,62.0,116.0,0.0,476.0,907.0,50382128.0,10472,2723,0.0,202.0,English,USA,PG-13,5500000.0,2005.0,637.0,5.6,1.85,0,1,4,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,comic relief,1.0
3643,Color,71.0,105.0,96.0,35.0,509.0,35811509.0,43013,888,0.0,104.0,English,Australia,PG-13,5500000.0,1996.0,294.0,7.7,1.85,0,5,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0,abuse,6.0
3644,Color,364.0,90.0,23000.0,694.0,23000.0,24475193.0,190494,44265,1.0,314.0,English,USA,R,3000000.0,2013.0,19000.0,6.6,2.35,33000,1,17,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,camera focus on female butt,2.0
3645,Color,72.0,105.0,16000.0,258.0,16000.0,25517500.0,36381,17599,0.0,169.0,English,USA,R,5500000.0,1973.0,742.0,7.6,2.35,0,20,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,gravestone,1.0
3646,Color,122.0,111.0,72.0,722.0,19000.0,6200756.0,96129,34106,0.0,488.0,English,USA,R,7000000.0,2001.0,12000.0,7.4,1.85,5000,2,22,9,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,art class,1.0
3647,Color,100.0,91.0,14.0,548.0,14000.0,1292119.0,14786,16768,1.0,144.0,English,UK,R,5500000.0,2001.0,1000.0,7.1,1.85,0,2,14,7,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,alzheimer's disease,5.0
3648,Color,24.0,95.0,14.0,60.0,113.0,25517500.0,1955,396,0.0,44.0,English,USA,R,20000000.0,1980.0,110.0,3.4,2.35,438,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,alien,79.0
3649,Color,112.0,97.0,25.0,57.0,517.0,3629758.0,44151,745,0.0,110.0,French,France,PG-13,5500000.0,2004.0,86.0,7.9,2.35,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,boarding school,4.0
3650,Color,67.0,92.0,9.0,71.0,636.0,6239558.0,5548,1033,0.0,67.0,English,Canada,R,5000000.0,2003.0,210.0,6.7,1.85,352,1,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,gay,9.0
3651,Color,91.0,104.0,10.0,93.0,715.0,1056102.0,18792,1315,0.0,153.0,English,USA,R,5000000.0,2003.0,436.0,6.6,1.85,1000,3,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0,murder,8.0
3652,Color,103.0,120.0,0.0,388.0,782.0,27545445.0,59524,2892,2.0,418.0,English,USA,R,6500000.0,1989.0,652.0,7.9,1.85,0,16,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,black militant,1.0
3653,Color,27.0,99.0,56.0,781.0,4000.0,56007.0,3754,6776,3.0,69.0,English,USA,R,5500000.0,2001.0,902.0,4.9,2.35,113,2,10,5,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.0,basketball,21.0
3654,Color,205.0,93.0,592.0,36.0,232.0,611709.0,15267,391,1.0,41.0,French,Finland,Not Rated,3850000.0,2011.0,67.0,7.2,1.85,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,bar,22.0
3655,Color,192.0,99.0,929.0,9.0,56.0,753501.0,87244,118,0.0,664.0,French,France,Not Rated,20000000.0,2002.0,46.0,7.4,2.35,13000,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0,long take,1.0
3656,Color,72.0,99.0,17.0,16.0,31.0,22770.0,1658,81,0.0,12.0,Japanese,Japan,Unrated,5500000.0,2013.0,17.0,6.1,1.85,543,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,coma,7.0
3657,Color,33.0,157.0,85.0,199.0,397.0,2197331.0,70233,1519,0.0,321.0,Hindi,India,Not Rated,20000000.0,2006.0,227.0,8.4,2.35,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,freedom,1.0
3658,Color,22.0,90.0,4.0,290.0,934.0,25517500.0,605,2030,0.0,8.0,English,USA,R,20000000.0,2014.0,697.0,6.2,2.35,679,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,drug addict,1.0
3659,Color,48.0,96.0,3.0,38.0,472.0,27445.0,3788,561,5.0,31.0,English,USA,R,9000000.0,2011.0,39.0,5.3,1.85,1000,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,cross,2.0
3660,Color,65.0,96.0,136.0,139.0,4000.0,766487.0,15315,4883,4.0,117.0,English,USA,R,5250000.0,2007.0,543.0,5.0,1.85,915,4,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,death,50.0
3661,Color,29.0,90.0,222.0,222.0,5000.0,18434.0,4471,6111,2.0,47.0,English,UK,R,20000000.0,1999.0,680.0,7.7,1.85,484,4,10,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,betrayal,12.0
3662,Color,284.0,100.0,77.0,27.0,286.0,1196752.0,79353,385,3.0,121.0,Norwegian,Norway,R,30300000.0,2011.0,52.0,7.6,2.39,23000,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,art thief,2.0
3663,Color,187.0,94.0,4.0,114.0,796.0,25517500.0,13227,1832,0.0,70.0,English,UK,Not Rated,4000000.0,2012.0,567.0,6.3,2.35,11000,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.0,bathtub,5.0
3664,Color,47.0,98.0,12.0,149.0,393.0,795126.0,4976,955,1.0,52.0,English,Canada,PG-13,6000000.0,2004.0,259.0,7.6,1.85,989,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,boston marathon,1.0
3665,Color,88.0,129.0,440.0,0.0,631.0,25517500.0,2894,631,2.0,14.0,English,Norway,PG-13,5500000.0,2014.0,0.0,5.6,2.35,0,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,kissing someone's boot,1.0
3666,Color,41.0,103.0,82.0,32.0,208.0,25517500.0,21049,454,2.0,249.0,English,USA,PG,5100000.0,1980.0,191.0,7.3,1.85,0,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,hotel,6.0
3667,Color,24.0,128.0,4.0,47.0,374.0,563699.0,3266,787,0.0,27.0,Hindi,India,R,20000000.0,2011.0,282.0,6.2,2.35,421,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,airport,14.0
3668,Color,318.0,106.0,0.0,482.0,852.0,83574831.0,109214,2975,0.0,269.0,English,USA,PG-13,5000000.0,2013.0,618.0,6.6,2.35,35000,7,7,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,barricading a door,1.0
3669,Color,250.0,95.0,163.0,651.0,1000.0,87025093.0,188679,4134,0.0,864.0,English,USA,R,4000000.0,2005.0,654.0,6.6,1.85,0,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,death,50.0
3670,Color,411.0,104.0,16.0,82.0,14000.0,71897215.0,126893,14504,0.0,440.0,English,USA,PG-13,15000000.0,2016.0,338.0,7.3,2.35,33000,1,13,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,5.0,alien,79.0
3671,Color,106.0,87.0,79.0,218.0,608.0,64267897.0,67992,1770,0.0,327.0,English,USA,R,5000000.0,2002.0,362.0,6.6,1.85,0,4,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,alligator,1.0
3672,Color,159.0,81.0,26.0,300.0,2000.0,56536016.0,13523,3344,0.0,95.0,English,USA,PG-13,4900000.0,2016.0,509.0,6.9,2.35,0,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,based on short film,4.0
3673,Color,251.0,94.0,24.0,434.0,581.0,104007828.0,76828,2371,0.0,314.0,English,USA,R,5000000.0,2011.0,438.0,5.8,1.85,24000,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,animate object,1.0
3674,Color,183.0,89.0,10.0,704.0,852.0,50820940.0,31915,5056,0.0,159.0,English,USA,PG-13,5000000.0,2014.0,707.0,4.4,2.35,18000,1,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,death of girlfriend,1.0
3675,Color,131.0,88.0,55.0,150.0,506.0,44793200.0,49820,1584,0.0,311.0,English,USA,X,4500000.0,1987.0,449.0,6.6,1.85,0,6,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0,dream,9.0
3676,Color,297.0,108.0,0.0,458.0,1000.0,43771291.0,79916,3215,1.0,279.0,English,USA,R,5000000.0,2015.0,562.0,7.1,2.35,15000,2,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,compulsive liar,3.0
3677,Color,41.0,115.0,399.0,83.0,399.0,44456509.0,22105,688,1.0,81.0,Spanish,Mexico,PG-13,5000000.0,2013.0,89.0,7.6,1.85,14000,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,father daughter relationship,6.0
3678,Color,248.0,96.0,24.0,113.0,235.0,53884821.0,51204,799,0.0,247.0,English,USA,R,5000000.0,2012.0,119.0,4.6,1.85,26000,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,boy in a bathtub,1.0
3679,Color,42.0,135.0,28.0,275.0,726.0,36000000.0,6359,1920,1.0,69.0,English,USA,Unrated,5000000.0,1953.0,422.0,6.8,2.2,0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,box office hit,12.0
3680,Color,33.0,113.0,688.0,80.0,462.0,25517500.0,19596,971,0.0,73.0,English,UK,G,5000000.0,1975.0,278.0,7.1,2.35,620,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,clouseau,1.0
3681,Color,91.0,93.0,54.0,581.0,40000.0,34872293.0,30765,42002,0.0,252.0,English,USA,R,8500000.0,1991.0,618.0,4.9,1.85,963,2,40,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0,dark comedy,1.0
3682,Color,185.0,109.0,260.0,592.0,9000.0,34468224.0,105568,11736,2.0,533.0,English,USA,R,4500000.0,2003.0,844.0,7.3,1.85,0,1,6,7,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,beach,22.0
3683,Color,69.0,127.0,130.0,51.0,617.0,25517500.0,22123,799,0.0,108.0,English,USA,Approved,5000000.0,1954.0,53.0,7.2,1.37,0,5,5,2,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,captain,20.0
3684,Color,220.0,101.0,52.0,332.0,510.0,32453345.0,31791,2161,0.0,155.0,English,USA,R,5000000.0,2014.0,358.0,5.0,1.78,10000,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,apartment,26.0
3685, Black and White,117.0,124.0,0.0,452.0,12000.0,25517500.0,161972,13864,1.0,356.0,English,USA,PG,5000000.0,1980.0,754.0,8.2,2.35,9000,5,21,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,curiosity,1.0
3686,Color,471.0,117.0,212.0,896.0,11000.0,27296514.0,326494,17738,0.0,340.0,English,USA,R,5000000.0,2013.0,3000.0,8.0,2.35,65000,3,20,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,drugs,13.0
3687,Color,152.0,83.0,26.0,801.0,10000.0,25799043.0,28513,11771,0.0,126.0,English,USA,PG-13,3300000.0,2015.0,830.0,5.2,2.35,0,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,electrocuted,1.0
3688, Black and White,274.0,113.0,22000.0,379.0,716.0,25530884.0,845580,1997,0.0,2067.0,English,USA,R,9000000.0,2000.0,651.0,8.5,2.35,40000,8,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,flashback,7.0
3689,Color,336.0,104.0,59.0,202.0,972.0,27689474.0,85688,2071,0.0,339.0,English,USA,R,5000000.0,2013.0,407.0,6.5,2.35,23000,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,home office,1.0
3690, Black and White,174.0,97.0,0.0,657.0,1000.0,24138847.0,114797,2990,3.0,472.0,English,USA,R,5000000.0,2006.0,898.0,7.4,1.85,0,12,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,fast food,1.0
3691,Color,151.0,110.0,335.0,34.0,838.0,21994911.0,98354,1122,0.0,433.0,English,UK,R,5000000.0,2000.0,203.0,7.7,1.85,0,5,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,audition,7.0
3692,Color,276.0,103.0,214.0,424.0,7000.0,21501098.0,115813,8375,1.0,216.0,English,USA,PG-13,5000000.0,2013.0,468.0,7.4,1.85,22000,1,10,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,awkward boy,1.0
3693,Color,12.0,94.0,0.0,287.0,901.0,19281235.0,3571,2523,0.0,11.0,English,USA,R,5000000.0,1991.0,413.0,5.1,1.85,232,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0,college,25.0
3694,Color,18.0,102.0,18.0,75.0,492.0,25517500.0,5894,854,0.0,56.0,English,Australia,PG,3500000.0,1982.0,155.0,7.3,2.35,0,8,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,australia,9.0
3695,Color,28.0,77.0,0.0,73.0,2000.0,19421271.0,2448,2908,1.0,18.0,English,USA,G,5000000.0,1999.0,804.0,5.0,1.33,122,1,3,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,dance,13.0
3696,Color,95.0,134.0,3000.0,77.0,205.0,20733485.0,11622,428,1.0,157.0,English,USA,PG-13,5000000.0,1997.0,130.0,7.2,1.85,1000,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,church,12.0
3697,Color,74.0,129.0,24.0,157.0,977.0,25517500.0,10564,2014,1.0,161.0,English,USA,R,5000000.0,1981.0,485.0,6.7,1.85,0,1,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,abusive mother,1.0
3698,Color,179.0,90.0,37.0,1000.0,11000.0,24809547.0,74875,15710,1.0,115.0,English,USA,R,5000000.0,2011.0,3000.0,6.4,1.85,11000,2,9,5,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,art model,1.0
